0, 0.8645533141210535
2.166064981949461, 149.5677233429395
9.205776173285201, 287.0317002881845
17.328519855595673, 269.7406340057637
22.743682310469325, 247.26224783861676
30.324909747292423, 224.78386167146977
40.613718411552355, 213.54466858789627
51.985559566787, 204.89913544668588
61.73285198555956, 200.57636887608072
75.81227436823104, 194.52449567723346
87.72563176895306, 184.14985590778102
99.63898916967511, 178.09798270893376
112.63537906137182, 165.9942363112392
124.54873646209387, 156.4841498559078
135.92057761732852, 143.51585014409224
145.12635379061373, 134.87031700288188
156.49819494584838, 121.03746397694525
168.4115523465704, 111.52737752161386
178.15884476534296, 102.01729106628247
187.36462093862815, 91.64265129682997
201.985559566787, 78.67435158501442
214.44043321299637, 69.16426512968303
225.81227436823104, 61.38328530259366
239.8916967509025, 53.60230547550435
246.9314079422383, 48.414985590778144
258.30324909747293, 42.36311239193083
266.9675090252708, 37.17579250720462
278.8808664259928, 31.98847262247841
288.6281588447654, 28.530259365994254
299.4584837545126, 25.072046109510097
